,title,date,text,authors,source,url,image_url
10,"Dish’s 5G Network Makes the Company a Buy, Says One Analyst",,"A broader rollout of Dish Network’s 5G network should produce solid results, says one Truist Securities analyst.

Greg Miller updated his rating on Dish (ticker: DISH) to Buy from Hold, citing Project Genesis, the pay-television provider’s new cellular network, as a factor that could move the stock higher in the coming months. Miller also raised his price target to $60 from $25.

Shares of Dish were 3.1% higher on Tuesday to $22.99. The stock has fallen 29% this year.

Project Genesis, Dish’s 5G cellular network, is currently only available in Las Vegas for consumers with Motorola phones, but Dish advertises that the network will be available in more than 120 cities this year.

“With one Project Genesis phone in the market currently (Motorola) with more to come with the launch of ~100 markets in the US before the end of June, we expect steady consumer share gain momentum to be combined with occasional enterprise gains in 2H22 to begin driving the stock higher again,” Miller said in a research note.

Miller also noted that presentations at a recent investor day made it clear that the cost of building a network, “comparable to that Verizon, AT&T and T-Mobile, ” will be far more than the $10 billion investors had expected, a factor that has contributed to losses in the stock.

“Once investors are furnished with the real recurring operating costs of running the average cell site we can completely put potential existing investor disappointment behind and focus on the company’s ability to take market share at a likely lower than average industry margin profile, just as Leap Wireless and Metro PCS did years ago,” Miller wrote.

Write to Angela Palumbo at angela.palumbo@dowjones.com",['Angela Palumbo'],MarketWatch,https://www.marketwatch.com/articles/dish-stock-5g-network-buy-51654002918?mod=newsviewer_click,https://images.barrons.com/im-493186/social
11,Capital increase reserved for employees of TotalEnergies in 2022,,"Regulatory News:

In accordance with its policy in favour of employee shareholding, the Board of Directors of TotalEnergies SE (Paris:TTE) (LSE:TTE) (NYSE:TTE) decided, on September 15, 2021, to carry out a capital increase reserved for eligible employees and former employees of TotalEnergies SE and its French and foreign subsidiaries in which the Company holds directly or indirectly more than 50% (in terms of capital or voting rights), that are members of the PEG-A Group savings plan, in France and abroad, under the conditions set by the seventeenth resolution at the Shareholders' Meeting of May 28, 2021.

On April 27, 2022, the Chairman and CEO set (i) the subscription period from April 29 to May 13, 2022 (included) and (ii) the subscription price at 37.00 euros per share, corresponding to the average of the closing prices of the TotalEnergies share on Euronext over the twenty trading sessions preceding the date of this decision, reduced by a 20% discount and rounded off to the highest tenth of a euro.

At the end of this period, 49,189 employees in 101 countries, representing 42.3% of the eligible employees and former employees, subscribed to this capital increase for an amount of 337.8 million euros. These results are on the rise compared to 2021 in terms of participation rate, number of subscriptions and amount subscribed.

""This year again, TotalEnergies' employees have confirmed their attachment to the Company by subscribing massively to the capital increase reserved for them. As Chairman and CEO, I am proud of it and that comforts my conviction that the employees fully support the strategy of transforming TotalEnergies into a multi-energy company, which will contribute, with its stakeholders, to shaping the just transition to which our societies aspire."", declared Patrick Pouyanné, Chairman and CEO of TotalEnergies.

As a result, 9 358 011 new shares will be issued on June 8, 2022. They will carry immediate dividend rights and will be fully assimilated with TotalEnergies shares already listed on Euronext.

Following this issuance, the employee shareholders in TotalEnergies SE's share capital, within the meaning of Article L. 225-102 of the French Commercial Code, will represent 7.26% of the Company's share capital as of June 8, 2022.

____

About TotalEnergies

TotalEnergies is a global multi-energy company that produces and markets energies: oil and biofuels, natural gas and green gases, renewables and electricity. Our more than 100,000 employees are committed to energy that is ever more affordable, cleaner, more reliable and accessible to as many people as possible. Active in more than 130 countries, TotalEnergies puts sustainable development in all its dimensions at the heart of its projects and operations to contribute to the well-being of people.

@TotalEnergies TotalEnergies TotalEnergies TotalEnergies

Cautionary Note

The terms ""TotalEnergies"", ""TotalEnergies company"" or ""Company"" in this document are used to designate TotalEnergies SE and the consolidated entities that are directly or indirectly controlled by TotalEnergies SE. Likewise, the words ""we"", ""us"" and ""our"" may also be used to refer to these entities or to their employees. The entities in which TotalEnergies SE directly or indirectly owns a shareholding are separate legal entities. TotalEnergies SE has no liability for the acts or omissions of these entities. This document may contain forward-looking information and statements that are based on a number of economic data and assumptions made in a given economic, competitive and regulatory environment. They may prove to be inaccurate in the future and are subject to a number of risk factors. Neither TotalEnergies SE nor any of its subsidiaries assumes any obligation to update publicly any forward-looking information or statement, objectives or trends contained in this document whether as a result of new information, future events or otherwise. Information concerning risk factors, that may affect TotalEnergies' financial results or activities is provided in the most recent Registration Document, the French-language version of which is filed by TotalEnergies SE with the French securities regulator Autorité des Marchés Financiers (AMF), and in the Form 20-F filed with the United States Securities and Exchange Commission (SEC).

View source version on businesswire.com: https://www.businesswire.com/news/home/20220531005897/en/

CONTACT: TotalEnergies Contacts

Media Relations: +33 1 47 44 46 99 l presse@totalenergies.com l

@TotalEnergiesPR

Investor Relations: +33 1 47 44 46 46 l ir@totalenergies.com

SOURCE: TOTALENERGIES SE Copyright Business Wire 2022",[],MarketWatch,https://www.marketwatch.com/story/capital-increase-reserved-for-employees-of-totalenergies-in-2022-271654017666?mod=newsviewer_click,https://mw3.wsj.net/mw5/content/logos/mw_logo_social.png
12,PDS Biotechnology Shares Drop 15% After Trial Expansion Into Europe,,"By Chris Wack

PDS Biotechnology Corp. shares were down 15% to $4.59 Tuesday after the company reported the acceptance of its clinical trial application from the Medicines and Healthcare products Regulatory Agency in the U.K. to allow expansion of its study of PDS0101 in combination with Merck & Co.'s anti-PD-1 therapy Keytruda to the U.K.

The company said the MHRA is among several regulatory agencies that PDS Biotech is seeking approval from to expand the trial into various sites outside of the U.S.

PDS Biotech said it anticipates that enrollment in the U.K. could begin during the third quarter of 2022.

PDS Biotech stock hit its 52-week low of $3.47 on May 12.

Write to Chris Wack at chris.wack@wsj.com",[],MarketWatch,https://www.marketwatch.com/story/pds-biotechnology-shares-drop-15-after-trial-expansion-into-europe-271654017335?mod=newsviewer_click,https://mw3.wsj.net/mw5/content/logos/mw_logo_social.png
13,"5 Best Stocks in the S&P 500: Albemarle, NRG Energy, and 3 Oil Stocks",,"May was a rocky month for the stock market, but investors were still able to find some winners amid the carnage—especially in the energy sector.

The S&P 500 is down 0.6% this month. That might be somewhat surprising, given that the index dipped dangerously close to bear territory in May, fueling fears that it was approaching a drawn-out bear market.

While many stocks took a hit in May as investors fretted over challenging macroeconomic conditions, some were able to leverage a tough situation.

The energy sector, for example, has significantly outperformed the market, with the S&P 500 Energy Sector index providing a month-to-date return of 16.8%. This was likely driven by surging oil and gas prices, which have remained elevated since February, when Russia invaded Ukraine.

It’s no surprise, then, that energy stocks have led the S&P 500’s top performers in May. Here’s how the index’s winners have fared to date.

Albemarle

Specialty chemicals and materials manufacturer Albemarle (ticker: ALB) is the top performer in May, gaining 32.7% as of early market trading on Tuesday. Albemarle mines lithium and other chemicals that are crucial components for electric-vehicle batteries, and as demand for EVs skyrockets, so has Albemarle’s stock. The company recently raised its financial forecasts for the full year, even as others across sectors have lowered their estimates. The forecast update comes only three weeks since management issued previous guidance.

The stock has gained 11.6% this year.

2. Devon Energy

Tailing closely behind Albemarle is Devon Energy (DVN), which is up 32.5%. The company engages in oil and gas exploration—a sector that has benefited from rising oil prices. The shares have gained about 76% this year.

3. Occidental Petroleum

Occidental Petroleum (OXY), which also specializes in oil and gas exploration and production, has been a strong performer throughout the year. The stock has gained 151% in 2022, and 30.4% this month alone.

Earlier this month, the company reported record quarterly profit of $4.7 billion, even as production fell back.

4. Marathon Oil

Marathon Oil (MRO) is wrapping up a months-long sprint. Shares of the oil producer have risen about 29% in May and 97% this year. In April, Barron’s identified Maraton Oil as an energy stock that has generally traded with particularly low valuations.

5. NRG Energy

Utility company NRG Energy (NRG) has been a more quiet, yet stable, performer this month. The stock surged 28.3% in May, as investors have been steadily flocking to utility stocks as a way to hedge rising inflation. The shares are up 8.3% this year.

Write to Sabrina Escobar at sabrina.escobar@barrons.com",['Sabrina Escobar'],MarketWatch,https://www.marketwatch.com/articles/stock-market-beststocks-sp-500-51654011765?mod=newsviewer_click,https://images.barrons.com/im-554365/social
14,"Alibaba, JD.Com, and Other Chinese Stocks Are Rising. China Is Lifting Covid Restrictions.",,"Alibaba was rising along with the other U.S.-listed Chinese stocks. Qilai Shen/Bloomberg

Chinese companies listed in the U.S. rose on Tuesday as Covid-19 lockdown measures in China eased and the country released better-than-expected economic data.

The ADR of e-commerce player Alibaba (ticker: BABA) was up 3% to $96.32 on Monday, while its peer JD.com (JD) rose 6% to $56.94. Electric-car maker NIO (NIO) was up 5.5% to $17.49and internet giant Baidu (BIDU) jumped 3.5% to $143.93.",['Karishma Vanjani'],MarketWatch,https://www.marketwatch.com/articles/alibaba-baidu-nio-us-listed-china-hong-kong-stocks-51653999991?mod=newsviewer_click,https://images.barrons.com/im-469995/social
15,US summer fuel shortages could be worse than 1970s oil crisis: IEA chief,,"The United States and Europe could experience fuel shortages this summer that could be worse than the 1970s oil crisis as demand ramps up for travel season, the head of the International Energy Agency warned.

“When the main holiday season starts in Europe and the US, fuel demand will rise,” Fatih Birol told Der Spiegel.

“Then we could see shortages — for example, in diesel, petrol or kerosene, particularly in Europe.”

Birol said the current energy crisis could be worse and longer-lasting than the shocks of the 1970s.

“Back then it was just about oil,” he said. “Now we have an oil crisis, a gas crisis and an electricity crisis simultaneously.”

Oil prices spiked sharply as a result of the outbreak of the Yom Kippur War in 1973 as well as the Islamic Revolution in Iran in 1979.

This year, energy prices have been pushed upward after the Russian invasion of Ukraine, which has further disrupted already limited supply.

Gasoline prices have soared nationwide in the U.S, hitting record highs over the Memorial Day weekend.

American motorists are paying a nationwide average of $4.62 per gallon, according to AAA.

Motorists in California were feeling the strongest pinch, with some gas stations in parts of Los Angeles, the San Francisco Bay Area and the Yosemite region charging in excess of $7.25 per gallon — more than the federal minimum wage.

On average, gas in the Golden State costs $6.15 a gallon, more than in any other in the nation, according to AAA. Californians are saddled with higher prices due to taxes and surcharges that are added onto the baseline cost of fuel.

In Los Angeles County, the most populous county in the country, gas prices reached a record $6.16 per gallon over Memorial Day holiday weekend — up almost $2 from the previous holiday record of $4.29 in 2012, CBS News Los Angeles reported.

The nationwide average, meanwhile, represents a 40% increase from the start of the year. It is also well above last year’s level of $3.04 per gallon.

Analysts predict that more states will cross the $5-per-gallon average by the Fourth of July holiday as demand is expected to increase while supply remains tight.

Global oil prices also continue to tick upwards. Brent crude, the international benchmark, surpassed $123 per barrel on Tuesday, reaching a two-month high.

West Texas Intermediate, the US benchmark, reached more than $118 a barrel on Monday.

This article was first published on NYPost.com",['Ariel Zilber'],MarketWatch,https://www.marketwatch.com/story/us-summer-fuel-shortages-could-be-worse-than-1970s-oil-crisis-iea-chief-11654016844?mod=newsviewer_click,https://images.mktw.net/im-551551/social
16,"Gazprom Cuts Gas Deliveries to Oersted, Shell",,"By Jaime Llinares Taboada

Gazprom PJSC said Tuesday that it will cut gas supplies to Denmark's Oersted AS and Shell PLC after they refused to make payments in Russian roubles.

Russia's state-owned gas giant said that deliveries will be suspended from June 1 until payments are made in roubles.

Gazprom said that the contract with Shell was for a maximum of 1.2 billion cubic meters per year.

""Shell has not agreed to new payment terms set out by Gazprom, including the creation of K accounts. We will work to continue supplying our customers in Europe through our diverse portfolio of gas supply,"" a spokesperson for Shell said. Shell didn't disclose what countries ultimately receive those volumes.

Oersted said in a separate statement that it is under no obligation to pay in roubles and that it will continue to pay in euros.

Mads Nipper, the chief executive of the Danish company, said that Oersted had been preparing for this scenario and expects to be able to continue supplying gas to its customers.

On Monday, Gazprom announced that it would cut deliveries to Dutch trader GasTerra as it also refused to make payments in roubles.

In 2021 the EU imported 155 billion cubic meters of gas from Russia, around 40% of its total gas consumption, according to the International Energy Agency.

Write to Jaime Llinares Taboada at jaime.llinares@wsj.com; @JaimeLlinaresT",[],MarketWatch,https://www.marketwatch.com/story/gazprom-cuts-gas-deliveries-to-oersted-shell-271654016791?mod=newsviewer_click,https://mw3.wsj.net/mw5/content/logos/mw_logo_social.png
17,The next phase of America's competitive housing market: Renters facing bidding wars,,"Renters diving into a white-hot housing market are over-bidding on available apartments, marking the death knell of pandemic-era deals and months of free rent — all while potentially imperiling tenants who can’t afford to compete.

A realtor in Philadelphia, for example, told the Philadelphia Inquirer she “broke down and cried with my client” after losing a potential rental property to someone who was willing to pay $500 above the listed rental price. A renter in Los Angeles told the Los Angeles Daily News she forked over $60,000 — a year’s worth of rent, up front — just to land a five-bedroom home for her family after she was beat on offers for two separate places. A New York City tenant similarly told the New York Times they were outbid on “multiple rentals” before they were eventually able to secure an apartment.

The bidding trend seeping into the cut-throat race to sign a lease in some of America’s biggest cities comes amid a housing shortage and fast-rising rents. While some renters can — and will — pay above a landlord’s asking price to secure their spot in the frenzy, it’s just as likely that others will be priced out or wind up spending more than they should.

“Renters are being left with few options but to meet higher rents and, in some cases, even offer above asking — whether they can afford to or not,” Realtor.com Chief Economist Danielle Hale said in a statement this month after the real estate website released data showing the median rent in the nation’s 50 largest metropolitan areas had reached $1,827 in April.

(Realtor.com is operated by News Corp subsidiary Move Inc., and MarketWatch is a unit of Dow Jones, which is also a subsidiary of News Corp.)

“‘The current combination of high home prices and low inventories is making homeownership less accessible, pushing up rentership rates among older and higher-income households.’” — The Joint Center for Housing Studies

Higher-income tenants are increasingly entering the rental market, in part due to the rising cost of for-sale homes, according to the Harvard Joint Center for Housing Studies. That mean’s they competing with people who traditionally rent out of necessity, since they can’t afford homeownership.

“The current combination of high home prices and low inventories is making homeownership less accessible, pushing up rentership rates among older and higher-income households,” the Joint Center for Housing Studies said in a January report.

“At the same time, the influx of higher-income households into the rental market is driving up rents, potentially reducing the ability of younger and lower-income adults to form renter households,” it added. “The question now is whether there will be a sufficient supply of affordable and available housing to prevent this outcome.”

The nation is short 7 million affordable homes for extremely low-income renters, who are disproportionately Black, Latino, Native American, and Asian, according to the National Low Income Housing Coalition. The organization attributed this shortage to a combination of systemic racism and income inequality.

Because rents are spiking — up 17% year-over-year in March, according to Redfin — one solution to avoiding bidding wars might be to simply stay put. Landlords may be more forgiving with existing tenants, Daryl Fairweather, Redfin’s chief economist, told MarketWatch.","['Emma Ockerman', 'The Joint Center For Housing Studies']",MarketWatch,https://www.marketwatch.com/story/the-next-phase-of-americas-competitive-housing-market-renters-facing-bidding-wars-11654016733?mod=newsviewer_click,https://images.mktw.net/im-457333/social
18,Outlook Therapeutics Shares Touch 52-Week Low on FDA Request,,"By Dean Seal

Shares of Outlook Therapeutics Inc. dropped to a 52-week low of 68 cents after the company withdrew its biologics license application for an experimental wet age-related macular degeneration treatment while it responds to a request from the Food and Drug Administration.

The clinical-stage biopharmaceutical company's shares recovered somewhat in early trading trading but were still down 34% at $1.11 at midday Tuesday.

Before trading started, Outlook Therapeutics said it plans to put in a revised application for its experimental treatment, called ONS-5010, or bevacizumab-vikg, by September, after it responds to the FDA's request for additional information.

""We are continuing to have productive discussions with the FDA and are committed to providing the additional information necessary to support the application,"" Chief Executive Russell Trenary said in a statement. ""We look forward to a successful resubmission and ultimately the potential approval of ONS-5010 for the treatment of wet AMD.""

Write to Dean Seal at dean.seal@wsj.com",[],MarketWatch,https://www.marketwatch.com/story/outlook-therapeutics-shares-touch-52-week-low-on-fda-request-271654016566?mod=newsviewer_click,https://mw3.wsj.net/mw5/content/logos/mw_logo_social.png
19,The EU Is Banning Russian Oil. What to Expect Now.,,"European leaders agreed to a partial ban on Russian oil imports, breaking a weekslong impasse that had halted stronger measures against the Kremlin in the wake of its invasion of Ukraine.

The ban, which is likely to lift global oil prices for weeks to come, covers Russian oil brought in by sea to all 27 member states, which European Union leaders say covers more than two-thirds of the bloc’s imports of crude from Russia. By the end of the year, the European Council hopes to ban 90% of Russian imports, according to Charles Michel, European Council president.

“We want to stop Russia’s war machine and cut the financing of Russia’s military capacity,” Michel said at a news conference.

This is the sixth package of sanctions against Russia announced by the European Council since the country invaded Ukraine in late February. The EU had previously banned coal imports from Russia, and had made pledges to phase out its dependence on Russian oil as it sought to join the U.S. in pressing Russia to end the war.

read more Oil Prices Surge

Here are the main points to know about the ban and what it could mean for the economy.

What’s included in the oil ban?

The ban covers crude oil and petroleum products delivered by sea from Russia into Europe’s 27 member states. The move was proposed on May 4, but ran into trouble as some countries sought a longer transition period.

The ban announced this week includes a temporary exemption for imports via pipeline, a crucial concession made to Hungarian Prime Minister Viktor Orbán, who had refused to sign on. Hungary receives around 60% of its crude and refined products from Russia.

The EU hasn’t moved to ban or restrict natural-gas imports from Russia.

How much oil does the EU import from Russia?

Russia is the EU’s main supplier of crude oil, natural gas, and solid fossil fuels. In 2020, almost 30% of crude oil imports came from Russia, according to the European Commission. Russia was also responsible for 43% of natural gas imports and 54% of solid fossil fuel imports.

When will the ban go into effect?

The ban still needs to be ratified by the EU’s 27 member states. Michel said the new sanctions could be legally endorsed as early as Wednesday.

“The oil embargo compromise preserves the patina of European unity on Russia,” wrote RBC Capital Markets analyst Helima Croft in a research note. “Cracks in the European response have appeared to grow more pronounced in recent weeks as highly dependent importers, such as Hungary, refused to budge in their opposition to the oil embargo.”

The initial ban will initially cover two-thirds of Russian oil, encompassing all the seaborne oil shipped to the bloc. The remaining third of oil imports are delivered through pipelines to countries such as Germany, Poland, and Hungary. Those imports will be phased out throughout the course of the year, pending the final approval from those specific member countries, said Ursula von der Leyen, president of the European Commission.

Germany and Poland are expected to follow through by blocking pipeline imports, but it is unclear whether Hungary’s Orbán will change his position and agree to a complete import ban.

What’s the impact on Russia?

A two-thirds reduction in Europe’s imports of crude oil and refined products could cost Russia about $10 billion a year in lost revenue, calculates Ipek Ozkardeskaya, senior analyst at Swissquote Bank.

By the end of the year, the sanctions could affect between 1.2 million barrels a day to 1.5 million barrels a day of oil, and about 1 million barrels a day of refined products exports by the first quarter of 2023, estimated RBC’s Croft. This could rise if Germany and Poland phase out pipeline flows, she added.

How will Russia respond?

Russia will need to find other markets for those barrels of oil, analysts say, but that is easier said than done. Leonid Fedun, vice president of the Russian oil company Lukoil, wrote on Sunday in an opinion piece for RBC Daily, a Moscow-based business newspaper, that Russia should move to cut production by 20% to 30% to push prices higher and avoid selling oil at a discount.

“Given alarmingly low products inventories and the scarcity of refining capacity, a preemptive Russian products cutoff could have especially deleterious economic impacts this summer,” Croft wrote.

The Kremlin has yet to release an official statement, but Mikhail Ulyano, a Russian representative to international organizations, tweeted that the country would find other importers.

To date, Asian importers have largely absorbed the additional flows from Russia at a discounted prices, but that could be untenable in the long run as these markets could get to a point of saturation, experts say. Still, demand from China could tick back up as the country moves to ease Covid-19 restrictions after extended lockdowns in certain cities.

How will this affect global oil prices?

Oil prices were higher after the EU’s announcement on Monday. West Texas Intermediate crude, the U.S. benchmark, was up 3.2% to $118.76 a barrel on Tuesday morning in New York. Brent crude, the international benchmark, rose 1.7% to $119.57 a barrel.

There is a good chance that the EU ban will mean higher oil prices last for an extended period, particularly as China reopens following its extended Covid lockdown. Other countries could import some of the Russian oil that the EU is spurning, but believing they could take every barrel seamlessly is “an overly simplistic way to think about oil flow,” wrote Michael Tran, commodity strategist at RBC Capital Markets.

Rerouting the flow of oil would be problematic both for the importers and for other exporters like Saudi Arabia.

“Barrels are not homogeneous and neither are counterparties,” Tran wrote. “Countries, like Saudi, that have strategic multi-decade views on their resources may be reluctant to forego the most important market share in the world to swap for European share.” Saudi Arabia would rather supply Asian countries whose demand for oil is growing than send more oil to Europe, which is moving faster to decarbonize and reduce its oil demand. It is unlikely to sit idly by and allow Russia to take its share of the Asian market.

Russia will almost certainly have to curtail production eventually as it runs out of places to store excess crude. And there simply aren’t enough wells around the world to replace lost Russian crude right now. Saudi Aramco CEO Amin Nasser said last week that the world has less than 2% space capacity left.

Other countries that export oil, such as Mexico and Colombia, are likely to profit from the shift, but U.S. producers are in a particularly strong position to benefit. U.S. companies have stayed disciplined during the recent boom, increasing production slowly and keeping their budgets lean. That means more of each dollar in sales is falling to the bottom line, and eventually gets paid out to shareholders as dividends. Among the biggest winners on Tuesday was EOG Resources (ticker: EOG ), whose stock was up 2.7%.

Oil prices, which took off after Russia invaded Ukraine in late February, have been a significant contributor to inflation in recent months. The EU’s decision could mean that inflation in Europe and across other Western countries “could get worse before it gets better,” wrote Ozkardeskaya, the Swissquote Bank analyst.

Diesel, in particular, has become remarkably expensive as refiners race to keep up with demand. Most U.S. consumers drive gasoline cars, so they don’t see the diesel-price increase at the pump, but they feel the pain nonetheless. Trucking companies add fuel surcharges to their shipments that eventually must be paid by consumers. With oil prices likely to stay high, inflation may take longer to cool.

Write to Sabrina Escobar at sabrina.escobar@barrons.com","['Sabrina Escobar', 'Avi Salzman']",MarketWatch,https://www.marketwatch.com/articles/europe-ban-russian-oil-51654008495?mod=newsviewer_click,https://images.barrons.com/im-554310/social
20,"Fayez Sarofim, Buffett-Style Investor and Art Collector, Dies at 93",,"Fayez Sarofim, an Egyptian immigrant who built a successful investment firm with an approach similar to Warren Buffett’s, died in Houston on Saturday at age 93.

Sarofim, who became a billionaire, had as good an eye for art as he did for stocks. Over nearly 60 years, he amassed a large, museum-quality collection including works by John Singer Sargent, Winslow Homer, Edward Hopper, and a variety of abstract expressionists such as Robert Motherwell and Willem de Kooning. It is one of the finest privately held collections in the U.S.

Sarofim began his collection in the 1960s and kept it hidden from the public until an exhibition last year at the Houston Museum of Fine Arts, of which he was a major benefactor. In announcing the exhibition, the museum said the “scope, scale, and quality” of the Sarofim collection made it “a rarity” among those held privately.

One of Houston’s wealthiest men and a longtime pillar of the city’s business and cultural community, Sarofim founded Fayez Sarofim & Co. in Houston in 1958 and remained its chairman and co-chief investment officer until his death. That extraordinary run rarely has been matched in the investment business.

He was known as “the sphinx” for this Egyptian background and for his limited but well-chosen public comments.

On its website, the firm declares: “We are owners of businesses rather than traders of stock.” That Buffett-esque philosophy was reflected in Sarofim’s penchant for owning blue-chip businesses such as Coca-Cola (ticker: KO), Philip Morris, Procter & Gamble (PG), and Exxon Mobil (XOM) for decades, starting in the 1960s.

The firm shifted to leading technology franchises such as Microsoft (MSFT), Apple (AAPL), and Amazon.com (AMZN) in the past 10 years.

Fayez Sarofim & Co. held $31.6 billion of stocks at the end of the first quarter, Bloomberg data show. A Sarofim spokeswoman didn’t have an immediate comment about the firm’s total assets under management.

A good chunk of Sarofim’s wealth came from investments he made alongside clients in companies such as Philip Morris—now Altria (MO) — and Philip Morris International (PM) and Coke.

He rarely gave interviews, and one of his few in the past decade was with Barron’s in 2013, when he reflected on his long career and investment philosophy. “It takes a foreign-born person to appreciate the United States, and the ability of the American people to adapt,” Sarofim said over lunch with this reporter at the wood-paneled Coronado Club in Houston.

Enjoying a cigar and an espresso, he stated his dislike for trading. “Nervous energy is a great destroyer of wealth,” he said.

At that time, he wanted to continue working. “I’m like Buffett,” he said. “Retirement is not in my vocabulary.”

The firm’s offices in downtown Houston had hundreds of paintings from his collection on the walls. In his own office, Sarofim hung one of his most valuable works, a small El Greco masterpiece from the late 16th century, The Crucifixion, one of the few works by the artist in private hands.

Most of the firm’s money is run for institutional investors and high-net-worth clients. The firm’s chief retail vehicle is the $2.2 billion BNY Mellon Appreciation fund (DGAGX).

The mutual fund’s largest holdings are Microsoft, Apple, Alphabet (GOOGL), Amazon.com, Chevron (CVX), and Visa (V). Reflecting Sarofim’s buy-and-hold approach, the annual turnover ratio, at 4%, is among the lowest in the fund industry. The fund is ahead of the S&P 500 over the past three and five years, but behind the index during the past 10 years.

Of his penchant for great franchises, Sarofim told Barron’s: “People always look for the needle in the haystack. Why not buy the haystack?”

Sarofim’s patriotism reflected his only-in-America success story. “Here’s an Egyptian who came here with nothing, went to Harvard Business School, and made a fortune in Houston. Not New York, Houston,” Byron Wien, vice chairman of Blackstone Advisory Partners, told Barron’s for its 2013 profile of Sarofim and his firm. “He’s a warm and wonderful person. He has a quality that is so critical in business, which is to make you feel important.”

Sarofim told Barron’s that Houstonians called him a fly by night after he opened his firm in 1958. At that time, there were few independent equity management firms, let alone one run by a 30-year-old Egyptian immigrant with no real track record. The investment business then was dominated by New York banks and Boston firms such as Loomis Sayles and Scudder Stevens & Clark.

Sarofim’s fortunes turned in the early 1960s, when he married Louisa Stude, the adopted daughter of Herman Brown, a founder of the Brown & Root construction company. At that time, Brown & Root had close ties to the most powerful man in Texas, Vice President Lyndon Johnson, a relationship detailed in Robert Caro’s biographies of LBJ.

The Brown family was well connected in Houston, and Sarofim soon was running money for the Rice University endowment, a client of the firm at the time of our 2013 profile. Sarofim had three marriages and two messy divorces that were chronicled in the Houston press. He married Susan Krohn, his third wife, in 2015.

Sarofim’s son, Christopher Sarofim, is vice chairman of the firm, which has many long-tenured investment managers. Fayez Sarofim’s intention in 2013 was for the firm to remain privately held after his death. There was no immediate comment from a firm spokeswoman on the firm’s future.

Sarofim also was part of a group that brought a pro football team, the Houston Texans, back to the city in 2002 after the Oilers left town for Tennessee.

That investment, which he jokingly called a “civic duty,” has worked out well, with the team valued at $3.7 billion, according to Forbes. The group paid $500 million for the franchise rights.

Sarofim’s favorite sport was tennis, and he sponsored the U.S. men’s clay courts championships in April in River Oaks, the tony Houston neighborhood where he lived.

Write to Andrew Bary at andrew.bary@barrons.com",['Andrew Bary'],MarketWatch,https://www.marketwatch.com/articles/fayez-sarofim-buffett-style-investor-and-art-collector-dies-at-93-51654015706?mod=newsviewer_click,https://images.barrons.com/im-554418/social
21,Y-mAbs Therapeutics Shares Rise 9% After Biologics License Application Approved,,"By Chris Wack

Y-mAbs Therapeutics Inc. shares were up 9% to $12.70 after the company said Tuesday that the biologics license application for Omblastys omburtamab for the treatment of pediatric patients with CNS/leptomeningeal metastasis from neuroblastoma has been accepted for priority review by the U.S. Food and Drug Administration.

The FDA set an action date of Nov. 30, 2022, under the Prescription Drug User Fee Act, and indicated it is planning to hold an advisory committee meeting in October 2022 to discuss the application, Y-mAbs said.

Omblastys has a rare pediatric disease designation which, if approved, will provide Y-mAbs with a priority review voucher.

Researchers at Memorial Sloan Kettering Cancer Center developed omburtamab, which is exclusively licensed by MSK to Y-mAbs. As a result of the licensing arrangement, MSK has institutional financial interests in the compound and in Y-mAbs.

Write to Chris Wack at chris.wack@wsj.com",[],MarketWatch,https://www.marketwatch.com/story/y-mabs-therapeutics-shares-rise-9-after-biologics-license-application-approved-271654015533?mod=newsviewer_click,https://mw3.wsj.net/mw5/content/logos/mw_logo_social.png
22,Spirit Airlines stock rallies after ISS recommends shareholders reject Frontier buyout bid,2022-05-31,"Shares of Spirit Airlines Inc. SAVE, +2.39% rallied 2.4% in midday trading while JetBlue Airways Corp. JBLU, -0.78% was little changed, after after independent proxy advisor Institutional Shareholder Services (ISS) recommended Spirit shareholders reject the buyout deal with Frontier Group Holdings Inc. ULCC, +1.77% . Meanwhile, Frontier shares climbed 2.2%. The ISS recommendation comes after Spirit said recently that it's board of directors unanimously determined JetBlue's bid was not in the airline's shareholders' best interest, and urged the shareholders to reject JetBlue's tender offer. ""ISS highlighted that a deal with JetBlue will bring more value and cash certainty,"" said JetBlue Chief Executive Robin Hayes. ""We believe it is clear a combined JetBlue-Spirit will bring more competition with the Big Four airlines driven by the power of the JetBlue Effect, supporting our conviction that we can achieve regulatory approval for our transaction."" Spirit shares have slipped 4.0% year to date, while JetBlue's stock has dropped 23.8%. In comparison, the U.S. Global Jets ETF JETS, -0.34% has ticked down 2.4% this year and the S&P 500 SPX, -0.11% has dropped 12.8%.",['Tomi Kilgore'],MarketWatch,https://www.marketwatch.com/story/spirit-airlines-stock-rallies-after-iss-recommends-shareholders-reject-frontier-buyout-bid-2022-05-31?mod=newsviewer_click,https://s.wsj.net/public/resources/MWimages/MW-GP644_MicroS_ZG_20180906154215.jpg
23,JE Cleantech Shares Drop 21%,,"By Josh Beckerman

JE Cleantech Holdings Ltd. shares were down 21% to $11.85 midday Tuesday, after being briefly paused due to volatility earlier in the day.

The April initial public offering for the Singapore-based maker of cleaning systems priced at $4 a share. Its share price has ranged from $3.61 to $23.99.",[],MarketWatch,https://www.marketwatch.com/story/je-cleantech-shares-drop-21-271654014969?mod=newsviewer_click,https://mw3.wsj.net/mw5/content/logos/mw_logo_social.png
